b'id',b'handle',b'message',b'location',b'polarity'
,,,,
b'4592',b'kingsleybiafran',"b'""Yoruba should know that Fulani did not spare Hausa. They should know this if their media keep supporting evil"".\n\nMazi Nnamdi Kanu https://t.co/LqUz0ttCDc'","b'Los Angeles, CA'",0
,,,,
b'4593',b'kingsleybiafran',"b'""Yoruba should know that Fulani did not spare Hausa. They should know this if their media keep supporting evil"".\n\nMazi Nnamdi Kanu https://t.co/qijSqXfcJu'","b'Los Angeles, CA'",0
,,,,
b'4594',b'EneyoEsin',b'@mrdharneesh @NigeriaNewsdesk Welcome to zoo republic rather.\nAt this point I think we have lost the right to call it Nigeria',"b'Calabar, Nigeria'",0
,,,,
b'4595',b'BiafraHouse',"b'Condolences to Mazi George Onyeibe,#IPOB #African Representative In #Biafraland,on the loss of his younger brother,Mazi Onyeka Louis Onyeibe in India recently. May his soul rest in peace,Iseeee. #BiafraRestoration #SelfDetermination https://t.co/KelNsTfkXn'","b'Maitama,Abuja FCT'",0
,,,,
b'4596',b'EricChukwudi5',b'@MaziEmmaOgbonna @USEmbassyAbuja @amnesty @AmnestyNigeria @USATODAY @GOP @usairforce @USAGov @USArmy @IntlCrimCourt @HQNigerianArmy @NigeriaDss @UNHumanRights @PoliceNG @NGRSenate @HouseGOP @JapanGov @GermanyDiplo @francediplo @VOANews @BBCWorld @CNN @ABC @magicFMAba @RealfmAba @realFFK @JonathanCoopr @The_Jonathanian @thebiafratimes @MobilePunch @GuardianNigeria @Telegraph @ATasteOfAfrica7 @AmbNikkiHaley Biafra is our only hope come and listening to maze Nnamdi Kanu the leader of ipob your life will change for good',b'',0
,,,,
b'4597',b'NanaYaw33859078',"b'@Kasheem06 @blackjesus007 @DavidOyedepoMin Almajiri, get out of here, if you have any advice, give it to your brothers in the Sambisa forest, your hands are smelling from the shit you have been cleaning with them'","b'Accra, Ghana'",0
,,,,
b'4598',b'hansen_hugo',b'@minafberg John Arne Rise mot ManUtd  \nhttps://t.co/M4VORpAPi5',b'',0
,,,,
b'4599',b'ykhalim',"b'#New! BREAKING: So-called Christians, Muslims, and Jews do not believe in reincarnation \xe2\x80\x93 because they are ignorant, dumb, stupid, irrational, foolish, and they have not STUDIED the Bible and the Qur\xe2\x80\x99an! Surah Ayat, 39:42, 2:28; Matt. 16:14, 17:1-13, 22:31-32, etc.'","b'Chicago, Lansing, Illinois'",0
,,,,
b'4600',b'DurMan667',"b""Isn't it lovely that the political party that most Christians support is the one that is literally trying to kill Americans? https://t.co/MDxeUX1oen""",b'',0
,,,,
b'4601',b'GPumma',"b'@SaharaReporters Nobody is dying in ds country bcoz of ds Corona virus is DEAD on Arrival! Let No one entertain FEAR ok! In Nigeria, our spiritual investment is nva in vain GOD isn\'t sleeping concerning us. Isa: 54-15: Says ""Surely they MUST gather but NOT by me bcoz they\'ll ALL fall""'",b'',0
,,,,
b'4602',b'ab5d8cb4414b404',b'@MaziEmmaOgbonna @AlJazeera @CBCNews @TimesofIsrael @HananyaNaftali @IsraelinNigeria @EUinNigeria @UKinNigeria @inecnigeria @9NewsAUS @officialEFCC @NigeriaNewsdesk @OfficialPDPNig @OfficialAPCNg @10DowningStreet @UKParliament @EUCouncil @EU_Commission @itvnews @CFR_org @IDF @StateDept @SenateGOP @NikkiHaley @IpobosisiomaLga @BiafraTV @BiafraTelegraph @USUN @Biafralandtwt_1 @UNHumanRights @IsraelinUK @UKParlEducation IPOB ONE FAMILY',b'',0
,,,,
b'4603',b'ab5d8cb4414b404',b'IPOB ONE FAMILY https://t.co/ibR9RJuxJb',b'',0
,,,,
b'4604',b'arne_akaskanny',b'@Easymoney876 @JordanAndrew9 @Anthony12071450 @360Sources *your*',b'South Africa(Capetown)',0
,,,,
b'4605',b'arne_akaskanny',"b'@Easymoney876 @JordanAndrew9 @Anthony12071450 @360Sources You are clearly not right in his head, I\xe2\x80\x99m not even gonna debate this, I\xe2\x80\x99ll just leave it there\xf0\x9f\xa4\xa3\xf0\x9f\x99\x88'",b'South Africa(Capetown)',0
,,,,
b'4606',b'ijebu_Edoboy',"b'Oga o, my parents beleive the Buhari video out is fake. Its so easy to deceive the elderly o'",b'',0
,,,,
b'4607',b'arne_akaskanny',b'@Rap_City_SA @YoungstaCpt Dais maklik.....',b'South Africa(Capetown)',0
,,,,
b'4608',b'Almajiri_Salim',b'@BashirAhmaad Luckdown',b'',0
,,,,
b'4609',b'Nattysteve',b'God Bless #Biafrans \nGod Bless #IPOB \nGod Bless @MaziNnamdiKanu https://t.co/ogBMzDckKC',b'',0
,,,,
b'4610',b'JellyStar',"b'@officialokwutu @TheDailyNewsngr Or politics..... I remember when one fake man of God said Buhari will die, Atiku will win. Smh'",b'Nigeria',0
,,,,
b'4611',b'Ginnyziegler',b'What an incredible leader and man. Very moved by the depth of emotions Arne Sorenson shows. https://t.co/1RQYyFL2Hp',b'San Francisco',0
,,,,
b'4612',b'GolesDario',b'@bmo_olsson Arne \xf0\x9f\x92\x99\xf0\x9f\xa4\x8d',"b'G\xc3\xb6teborg, Sverige'",0
,,,,
b'4613',b'nctmhsuk1',"b'@Uju_Collins @realFFK First of all , you listeni to David Icke  prediction ?  Can I ask you simple question , is Buhari Clone or not ?'","b'Houston, TX'",0
,,,,
b'4614',b'IBBabatunde560',"b'@CovenantBuhari Nigeria? If he comes, he ends up in mouth of the chief Lion in the Zoo.... The fair of Buhari is the beginning of caution. Please tell the chief lazy youth.'","b'Ikeja, Lagos, Nigeria'",0
,,,,
b'4615',b'luvenyabrous',b'They call themselves Christians?! Loving everyone for who they are would be ideal but they\xe2\x80\x99re too stupid to see that. They want more people in church but isn\xe2\x80\x99t welcoming people with open arms. Try praying for people instead of tearing them down because what/who they like. https://t.co/UblGnRtN4T',b'',0
,,,,
b'4616',b'Almajiri_Salim',"b""I come to realise Nigeria government want to learn the hard way.  Total lock down reduce  #COVID\xe3\x83\xbc19. Ban the damn gathering, demolish buildings for 2 days and see. It's a  war you either win or loose""",b'',0
,,,,
b'4617',b'cakemasters13',"b'Nigerians , we need to understand that our government has failed us times without number, they will gladly allow citizen of Nigeria die due to their selfish interest. We as individual need to come together. Stay Home,Stay safe. Our Government is Dead. #COVID19 #QuaratineLife'","b'Abuja, Nigeria'",0
,,,,
b'4618',b'kingsleybiafran',"b'""If there\'s anybody alive who\'s as accurate as to my predictions, show me and I will resign as IPOB leader"".\n\nMazi Nnamdi Kanu'","b'Los Angeles, CA'",0
,,,,
b'4619',b'Shelia21618515',b'@kgorgei @HobbyLobby I did my homework no way I voting for hitlary OR women abusing pedophiler. Biggest Soros con yet. Mad mad Narcisstic Nero was from God. Jokes on you apostates. He boasts he still doing daughter but you will kill Christians for him.',b'',0
,,,,
b'4620',b'UloAsuquo',b'@Horlatunde @AbdulHerphyz @Toheeb_official @BashirAhmaad @Fmohnigeria @MBuhari The almajiri minors in Kano and jigawa that does not have TV but have PVC on the streets. 11.3 m of them out of school but have PVC kawai !!',"b'Lagos, Nigeria'",0
,,,,
b'4621',b'RistinRaccoon',"b'@Rodeson42 @zebub_b_l @AnctNightmare @LeeSpaner @YTGGFI @Satanis83781601 @DarthKiller2 @MikeyMi09067589 @JohnBar01132215 @rockytech @Lu_Realz @Alex51464999 @religulous Is that so?\n\nThen why are there A LOT of different sects of christianity?\n\nWhy have there been religious wars between different sects of christianity (all of which think they are true christians)?\n\nThere are no religious facts, only beliefs, which religious people will kill for.'",b'Australia',0
,,,,
b'4622',b'Arne_Educator',b'@MrsMarryPoppins Oh oh\xf0\x9f\x98\xb3 https://t.co/iRpSarNSmY',b'',0
,,,,
b'4623',b'SirZango',b'@ChuksDan @Sir_Nazii @MuhammedTijjan7 Camp of Ipob you meant \xf0\x9f\xa4\x94',b'Jannatul Firdaus',0
,,,,
b'4624',b'OkaforObiora10',"b'Political elites of Igbo extractions are the major problem we have in #Biafrarestoration, as they have sworn oat of aligency to Fulani califaith for pepperturl slavery.#Biafrafreedomenotnegotiable. @MaziNnamdiKanu @mefonna @Amaka_Ekwo_IPOB @realDonaldTrump @WhiteHouse @SenateGOP https://t.co/SWO9Zcj15Y'",b'',0
,,,,
b'4625',b'O_Arne_O',b'@lillauch Nice Werbung in Kevins stream..',b'',0
,,,,
b'4626',b'seunfamosa',b'@Pop9ja_ng @Maywinzy @opoola1 @ZedexBoss @NCDCgov @AfricaCDC @WHONigeria @Fmohnigeria @FMICNigeria @NOA_Nigeria @nanonlineng @DrEOEhanire @LSMOH @nmanigeria @nannm_nigeria Ode ni bobo pop9ja mehn.....how can you be so dead brain to think this is all a hoax? What have you been feeding your brain with? Fish head? Olodo Kan sha',b'',0
,,,,
b'4627',b'fiona_banks_',b'@Fortune_xoly @sindivanzyl Christians are people with logic too. We are not stupid. But everyone else thinks we are and are out to make a mockery of us.',"b'Pretoria, South Africa'",0
,,,,
b'4628',b'Tutsy22',b'@olushola_shola So Buhari\xe2\x80\x99s PA posted a fake video?',"b'London, England'",0
,,,,
b'4629',b'Anbos92',"b'@ChaosIntercept Same is happening in Brazil because Bolsonaro increased national chloroquine production. Media reporting cases of intoxication in Nigeria(!), almost as if they  are unhappy with a possible cure. In Brazil or in the US media want as many dead people as possible so as to blame Pres'",b'',0
,,,,
b'4630',b'ChukwudubemIgb1',"b""@MaziEmmaOgbonna @MaziNnamdiKanu @realDonaldTrump @netanyahu @WhiteHouse @BorisJohnson @mefonna @OObienu @OkwukKanu @MarereJustice @NikkiHaley @UNHumanRights @HQNigerianArmy @UN @okafo_uche @AloyEjimakor @ofoma3 @cedoziemm @ChinasaNworu @Uzu_Awka1 @Amaka_Ekwo @AnyaLne1 @7dressesuk We are Placing the World on Notice that the British ISIS Satanic Government Terrorist Agent's Kidnapped Our IPOB Family Cordinetor in Delta State Biafra Land John Chukwuma, he is in the custody of Fulani Jihadi Terrorist CP of Delta State Biafra Land https://t.co/b8OxnGb80E""","b'Canicatt\xc3\xac, Sicilia'",0
,,,,
b'4631',b'ElOvie6',b'@EPHRAIM84298168 @DrJoeAbah Pastors n religion re the problem in Nigeria If oyedepo wakes up one day n order Christians all over Nigeria to start kill non Christians n Muslims i swear people would pick up arms and do it.',b'',0
,,,,
b'4632',b'jaazee1',"b'Obama Fear mongering hack @ASlavitt!\nSir, the story is about TWO People who overdosed on chloroquine. You would think there were dead and dying all over Nigeria. #foxnews @realDonaldTrump #COVID19 #msnbc #cnn #maga @VP https://t.co/2APPRKGiup'",b'America',0
,,,,
b'4633',b'Oceano_maliq',"b""We are one because #COVID2019 threatens the elite world? Where are you while terrorists kill #BIAFRANS #Christians and people trapped in Nigeria? Can't we be one world all round? https://t.co/kP3dkIKcIN""",b'Port Harcort',0
,,,,
b'4634',b'slickmalick',"b""@REALLlFEHEROES @SponggeMemory This isn't creepy, there's a town in Nigeria filled with ghosts, people go there to speak with the ghost of their dead loved ones. Many don't come out sane tho.""","b'Lagos, Nigeria'",0
,,,,
b'4635',b'Ubaku2',"b'""If Ifeanyi Okowa doesn\'t apologize for what he\'s doing, I will order IPOB volunteers to withdraw from Delta state"".\n\nNnamdi Kanu https://t.co/5zCfq3AwEH'",b'',0
,,,,
b'4636',b'Ubaku2',"b'""If Ifeanyi Okowa doesn\'t apologize for what he\'s doing, I will order IPOB volunteers to withdraw from Delta state"".\n\nNnamdi Kanu'",b'',0
,,,,
b'4637',b'mikael_arne',"b'@nachosarah Considering I usually laugh my ass of reading your tweets you should probably take it seriously when I go \xe2\x80\x9cmmm, not that funny\xe2\x80\x9d.'",b'',0
,,,,
b'4638',b'ojcruiz',"b""@EPHRAIM84298168 @DrJoeAbah When everything goes south I'll remind your foolish self how stupid you are and all in attendance... Not obeying Authority is against God's law for true Christians""","b'Lagos, Nigeria'",0
,,,,
b'4639',b'surkea',b'Needed a break from serious-art-things and as I am finally surviving the flu and goo that kept me in bed..  I drew my dnd character Harva (tiefling bard) and my friend @naattipulu s good boy Arne (elf barbarian) just to doodle something that feels fun for me! \xf0\x9f\xa5\xb0 https://t.co/gLG0IsYIEM',b'',0
,,,,
b'4640',b'jonstern100',"b""@christians_111 Only stupid if you believe the hype snout this virus rather than the reality. 14500 CV deaths worldwide. We don't change our lives for flu https://t.co/Upg7wahDiQ""",b'',0
,,,,
b'4641',b'newsarcosnation',b'Biafra: IPOB List African Countries That Are Solidly In Support Biafra https://t.co/GBDYxtlJWE https://t.co/SlrJLKCwTH',b'Nigeria',0
,,,,
b'4642',b'Ifebuche_christ',b'Ride on my Honorable Leader Mazi Nnamdi kaun \n#Biafra #IPOB @MaziNnamdiKanu https://t.co/q4ziwUu1In',b'Benin city',0
,,,,
b'4643',b'__WMHD',"b'@Binary0011 @Taiakinolatunde @Ogunlayiolayin1 @Abdulhamidmanir @DoctorEmto @volqx @dadeen__ @banney___ @AM_Saleeem like he v been in hibernation all dz while... Now tell me hu is the ""Almajiri"" now https://t.co/VT24iLA2Cq'","b'30\xc2\xb0North of, your residence '",0
,,,,
b'4644',b'CarlaCDickson',"b'Arne Sorenson, Marriott International CEO, in an heartfelt message to the company\xe2\x80\x99s associates. https://t.co/XqcsuzoSuV'",b'Lisbon . Portugal',0
,,,,
b'4645',b'smally_mahmud',"b'I was sitting near my house in Kano and one almajiri was coming back from a near by house with his food, after he passed me he came back and was like \xe2\x80\x9cdo you want to eat bismillah. I was so happy cause for someone that had so little but he was willing to share.May Allah bless him'",b'Abuja ',0
,,,,
b'4646',b'HonourableHloni',"b'You are irresponsible maan!! Now you made the rest of Christians look stupid. You knew America was flagged but, there you went mixing with Americans. https://t.co/6UjAGIoDOK'",b'Court Of Public Opinion',0
,,,,
b'4647',b'Arne_O_Holm',"b'No Time to be Cocksure, Nor a Time to Bend Over https://t.co/JPFLDvev8w'",b'',0
,,,,
b'4648',b'pbarbe',"b'Crisis communication is definitely not easy. It takes guts to be transparent about the situation and candid about its potential outcomes. Kudos to Marriott International associates CEO, Arne Sorenson for his message. https://t.co/N1zJwXr5CE'",b'DXB',0
,,,,
b'4649',b'periodic_reset',b'CORONA KILL ALL RELIGIOUS AND BOOMERS #CORONA #CHRISTIANS #BOOMERS https://t.co/6IO0NjawyK',b'France',0
,,,,
b'4650',b'ifeatu_u',"b'According to the law of almajiri, Nigerians will go for vanishing. https://t.co/EI5yIrkH2q'",b'Lagos',0
,,,,
b'4651',b'WesternRefit',"b'@PurelyFootball @LFCVine John Arne Riise before the liverpool legends game in Zara, Liverpool YNWA https://t.co/iBbMMGQ7ib'",b'Galway ',0
,,,,
b'4652',b'uhammiri',b'@Azurri__ What is innate evil? Igbo women syndrome? I hate lies.',b'Beyond the wall',1
,,,,
b'4653',b'Naessens_Arne',b'@Cha0sRL @valtsssv @matix075 @PJTAO_RL @TheThreeSinsRL U streaming it?',b'Belgium',0
,,,,
b'4654',b'Onyia34236753',"b'Ifeayi okowa I give you 14 days to apologize to ipob publicly, if not I will widrow ipob volunteer, in less than 6 mouths you will see what will happen'","b'Lagos, Nigeria'",0
,,,,
b'4655',b'Azurri__',b'Innate evil \n\nKites \n\nIgbo Woman Syndrome \n\nHorniness \n\nBeauty https://t.co/43ka1sSpi9',b'In your head',0
,,,,
b'4656',b'EzeAsukwu',b'@gboyegaakosile @jidesanwoolu @NCDCgov @MBuhari Nwanne shame on you. As big and rich as you are? You are into Ipob stupidity. Prof Odinkalu lele onye umuhu @ChidiOdinkalu',b'Africa',0
,,,,
b'4657',b'ANAMBRAWEST',b'Mazi John Chukwuma Delta State IPOB Co-ordinator &amp; others were abducted by Nigeria @HQNigerianArmy  &amp; @PoliceNG  BokoHaram\n@OCHUDI_BIAFRA    @AmnestyNigeria @hrw   Self determination is universal law   #Free_SundayAshaka #Free_CollinsNwuba #Free_IkwchukwuNwodo #Free_OgodoMonday https://t.co/LcwVmbWsSv',b'Omambala ',0
,,,,
b'4658',b'KovyKanu',"b'@ultimateloveng Theresa looking good, please be wearing more of free clothes. While David be looking like almajiri.\nWho noticed since david left rosie and coupled with PreshTalker ? he has been looking ragged with that insane hair style, his \xe2\x80\x98Husband\xe2\x80\x99 Presh can\xe2\x80\x99t even direct him properly. \xf0\x9f\xa4\xa6\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f'",b'Kristiansand \xf0\x9f\x87\xb3\xf0\x9f\x87\xac\xf0\x9f\x87\xb3\xf0\x9f\x87\xb4',0
,,,,
b'4659',b'KA__1888',b'the only right answer is john arne riise https://t.co/YjbTJCmkL6',b'he/him',0
,,,,
b'4660',b'isonsiicom',b'Nigeria \xf0\x9f\x87\xb3\xf0\x9f\x87\xac  is like a one man business whose owner is dead. \xf0\x9f\xa4\x94',b'Lagos',0
,,,,
b'4661',b'Alexandra0306',"b'#IndigenousBiafraPersecution\nSOS HELP JudeoChristians @POTUS @SecPompeo @AmnestyNigeria @CatholicBishops @WorldJewishCong @netanyahu @Pontifex @hrw @AP\nBREAKING: Our members in Delta State secretly killed, many arrested by Police, Gov \xe2\x80\x93 IPOB @scannews24 https://t.co/NeU5AydHc4'",b'Italy',0
,,,,
b'4662',b'Saratuuu_',"b""Let me break it down \nFirst of all, Allah is the cure\nIs it not if you see water you'll wash hand? \nLow hygiene \nIlliteracy, ignorance\nIsolation where? How will they eat? \nSocial distance? &amp; miss mosque lol\nHigh populace of almajiri boys, if one contacts it, edonfinicho\nIgnorance https://t.co/f5bNfbeF9A""",b'hell.. wanna visit? ',0
,,,,
b'4663',b'HitzLuzick',"b""all it takes is one almajiri contracting the virus and it's game over.""",b'Where the Money Lies',0
,,,,
b'4664',b'gregorycendana',"b""When you make millions &amp; your workers are struggling, suspending your salary shouldn't be seen as heroic. We should stop praising CEOs who have been benefiting from the work of people &amp; can't treat them with dignity &amp; respect, especially in these times. https://t.co/rdFXTwe50S https://t.co/0NfBY4Zc6z""",b'gregory.cendana@gmail.com',0
,,,,
b'4665',b'prestige_nab',b'@SienceTalk @CitizenPeper @Engineer_Musty @LNCtoday @EmodiMba @CACCOT1 @RBiakpara @Femiolaolu1 @FestusGreen @omo_akin @wahleyworldchan @The_Seeker76 I never make it a case to even snap Christian doing that. Cos it never occurred to me that is wrong or anything of such. Im nt emotional attachd to such thngs sir I believe Christians are doing it not learning to kill pple just as the izala are doing it. Bt seems different to u',b'Kaydee',0
,,,,
b'4666',b'Apologetics2020',b'@itsMatthewCook @realDonaldTrump Most Christians prayed for BO - yet he is evil bc helped protect the right to kill babies with abortion and advocated for special rights for people who are gay. We shud pray for evildoers and good people.',b'USA',0
,,,,
b'4667',b'paulAsim1',"b""@DrOlufunmilayo Go and shut it down na and see what will happen to the government. Do you think because Christians have been quiet we are stupid? I'm not a member of his church but the time has come when you touch anyone that believes in Jesus you touch all of us.  We are not few""",b'',0
,,,,
b'4668',b'VKantiyok',b'@Abubakarogaji @lolajaey @Aj__Gali @portable___ @Tistagreat @habeelz @fentybeauty @_almajiri @amigoumar When are we shooting\xf0\x9f\x98\xa9',"b'Kaduna, Nigeria'",0
,,,,
b'4669',b'kelvinndungu',"b""@senishekinah @eastafricatv @MagufuliJP @kigogo2014 Taking precautions doesn't mean that its a war against God or Christianity. Joseph and Mary fled when Herod threatened to kill Jesus; Noah built an ark when floods were almost. All the priests, bishops and Christians that died in Italy don't worship a lesser God. Take precautions""","b'Nairobi, Kenya'",0
,,,,
b'4670',b'InSight_Journal',"b'An Interview with Tor Arne J\xc3\xb8rgensen on Background, Identity, Mentors, Education, and Interests (Part One) https://t.co/HOT8B4LDzb'","b'British Columbia, Canada'",0
,,,,
b'4671',b'ng_react',b'@DreamMan_NG @lekepope @toluogunlesi The way you people paint the situation of Nigeria is like everyday people pick up the dead bodies of their relatives on the streets that have starved to death. So how many people have you buried in your streets that died from not having anything to eat this yr?',b'',0
,,,,
b'4672',b'Phabsoul',"b""@DrCOmole This is the one time we dont need to read the constitution or quote law for both the educated and uneducated in my opinion. Nigeria lacks the capacity to deal with this virus. I propose a total lockdown. China did it and they ain't dead.  LOCKDOWN""","b'Abuja, Nigeria'",0
,,,,
b'4673',b'EdoIpob',b'@AfricaGuardian His an IPOB MEMBER',b'',0
,,,,
b'4674',b'EdoIpob',"b'DELTA STATE GETS NEW COMMISSIONER OF POLICE\n\n\xef\xbf\xbc\n He is Hafiz Mohammed Inuwa, is #TheCriminal that is kidnapping IPOB in delta state, @UN call him to order https://t.co/yDg6D3fbuY'",b'',0
,,,,
b'4675',b'arne_jansson',b'@lovestruckgame Waiting for Onyx',b'',0
,,,,
b'4676',b'prosper4uu',b'@WHO @UN @StateDept @BorisJohnson is time to seek God first and he will direct his children. Stop all the evil around the world \xf0\x9f\x8c\x8e exposed them now. Remove the fake president of Nigeria. Because is obvious the real MBuhari is dead and the impostor is Jubril. Stop gay marriage now',b'',0
,,,,
b'4677',b'LukePfeifer',b'The hurt on our industry (hospitality) from this crisis is beyond belief. It takes heartfelt messages and focus from leaders like Arne to help keep us positive and connected through this difficult time. https://t.co/JVAW5YePEK',"b'Renton, WA'",0
,,,,
b'4678',b'Ubaku2',"b'BEHOLD,THE DELTA STATE HAUSA/FULANI POLICE COMMISSIONER THAT IS RESPONSIBLE FOR THE KILLINGS AND ABDUCTION OF IPOB MEMBERS IN DELTA STATE.\n\xef\xbf\xbc\n\nHe is Hafiz Mohammed Inuwa, a Member of the National Institute, mni. CP Hafiz Mohammed Inuwa takes over from CP Adeyinka Adeleke who has https://t.co/r4ZlK1CT6A'",b'',0
,,,,
b'4679',b'BiafraHouse',b'#IPOB #Igwuocha(Rivers) Women Monthly General Meeting &amp; Inauguration of Oluocha Ada George IPOB Women Wings Obio/Akpo Area 3 Igwuocha #Biafraland. #SelfDetermination #BiafraRestoration \nCourtesy #RiversMedia https://t.co/LXida2Criv',"b'Maitama,Abuja FCT'",0
,,,,
b'4680',b'M2quare_',"b'@yaka_ahmad I wonder if almajiri go remain, under bridge ppl and d homeless will rest in stomach piecess\xf0\x9f\x98\x81\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82'",b'',0
,,,,
b'4681',b'omhottie',"b""I'm proud of Nigerian men \nNo one came out to say how wonderfully they have carried out motherly roles. \nSo no dead beat mothers in Nigeria .\nThanks to  our wonderful fathers for making Mother's day peaceful.\nHopefully Father's day will be peaceful.""",b'',0
,,,,
b'4682',b'Arne_bjornson',b'@Ariel_MoonMFC Can\xe2\x80\x99t I just rip them off? \xf0\x9f\x98\x8f',b'Leeds',
,,,,
b'4683',b'Geouguru',b'@Wahrheitnur @obyezeks @NGRPresident @MBuhari Biafraud news!\nSee Nigerian soldiers! https://t.co/5az2k2QLR7',b'',0
,,,,
b'4684',b'mePaulaThompson',"b""@KLGLASS2 Bullshit. That's what Christians always say. Like when my daughter died I heard stupid crap like this. IT IS NOT HELPFUL!""","b'Pennsylvania, USA'",0
,,,,
b'4685',b'prosper4uu',"b'Almighty God please forgive us our sin and save us from this pandemic  @realDonaldTrump @UN @BorisJohnson @SecPompeo @CatrionaLaing1 is time to seek the face of God and correct all the evil committed against God. N0. 1, world leaders allowed dead man to be a president of Nigeria.'",b'',0
,,,,
b'4686',b'Geouguru',b'@Wahrheitnur @Perogunner @obyezeks @NGRPresident @MBuhari See your ritualist Biafraud pastor brother here. https://t.co/Fl435j5qLF',b'',0
,,,,
b'4687',b'czarohm',"b""@Ayourb @Mareeyama May the outbreak never seed in the North! I pray it never finds its way into any of the Almajiri's else it's something else...""",b'Ogbomoso',0
,,,,
b'4688',b'Ubaku2',b'WE HAVE UNDERSTOOD THAT DAVID UMAHI HAVE PAID SOME FAKE IPOB PEOPLE IN EBONYI STATE TO DESTROY THE HARD WORK OF ABAKALIKI PROVINCE HARDCORE IPOB MEMBERS',b'',0
,,,,
b'4689',b'BabugirmaBauchi',"b'@kauranbauchiso1 Bauchi State  Goverment has approved the Closing of Government and Private Schools including Almajiri,in the State,\n\nStakeholders in Bauchi State Meet Over CORONA Virus and LASA Fever Outbreak. https://t.co/1lvijGwf6y'","b'Bauchi, Nigeria'",0
,,,,
b'4690',b'PaulSGundlach',"b'@MsBehavinMarin @JoeBiden I know, but I want her as vice president as well. Can we clone her?'",b'Jersey Shore & Cape Cod',0
,,,,
b'4691',b'BabugirmaBauchi',"b'Bauchi State  Goverment has approved the Closing of Government and Private Schools including Almajiri,in the State,\n\nStakeholders in Bauchi State Meet Over CORONA Virus and LASA Fever Outbreak. https://t.co/JCRLVbCL0U'","b'Bauchi, Nigeria'",0
,,,,
b'4692',b'arne_d',b'@thederbyapex Yesterday I started Factorio for real.',b'',0
,,,,
b'4693',b'Geouguru',b'@Wahrheitnur @obyezeks @NGRPresident @MBuhari Biafraud news!\nSee Nigerian soldiers! https://t.co/dnMjtaLq9N',b'',0
,,,,
b'4694',b'babajay_',"b'@theakinfola He must have contracted it here in Nigeria. Because if he had it already when he came in 6 weeks ago, then he should either be dead by now or have recovered, I.e, should test negative.'",b'Heading North ',0
,,,,
b'4695',b'Geouguru',b'@Wahrheitnur @Perogunner @obyezeks @NGRPresident @MBuhari Biafraud baby factory worker liar!\nIt\xe2\x80\x99s your Abia sister\xe2\x80\x99s Ogundeji\xe2\x80\x99s? https://t.co/0vcNSND5eS',b'',1
,,,,
b'4696',b'dailyfocusng',b'Coronavirus: Nnamdi Kanu Tells His IPOB Family Members To Listen To medical advise https://t.co/C9sZql2Fhs https://t.co/bP06ptnF04',b'Nigeria',0
,,,,
b'4697',b'ZahidLilani',b'Has someone created a list of companies that responded to the current situation the way Arne Sorenson did?\n\nI want to start buying their stock. https://t.co/3RKWjvuFrm',"b'San Francisco, CA'",0
,,,,
b'4698',b'Arneclo',b'Classic Dad shoe Nike initiator x ARNE upcoming tailored trouser are we feeling these YES or NO #ARNE https://t.co/SgYqUgRS4J',b'',0
,,,,
b'4699',b'nrachelson',"b""A heartbreaking message from Marriott's President and CEO Arne Sorenson ... https://t.co/6PTt96Uw2P""",b'Chicago',0
,,,,
b'4700',b'Thug_Weird',"b'We can\xe2\x80\x99t afford to have a confirmed case here. Imagine Almajiri kids contracting the virus, it\xe2\x80\x99d definitely spread faster.'",b'Worldwide',0
,,,,
b'4701',b'Jesusmcantu2',b'@QBlueSkyQ @gretchenbarton The one that is defiantly doing shit and cannot be trusted anymore to be the protector and pastor of Catholics is this dam fool of a pope !! Pope Frances !! Stupid old man being manipulated to hinder and distroy our Christians by this Islamic cult !!',"b'San Antonio, TX'",1
,,,,
b'4702',b'e1ais',b'Michigan: Churches Won\xe2\x80\x99t Get Punished if More Than 50 People gather \n\nThis is so good. Kill off the Christians and improve the world  https://t.co/nl82kNxWIV',b'UK Land',0
,,,,
b'4703',b'Almajiri_Salim',b'What will it takes to make Nigeria think like Lagos?',b'',
,,,,
b'4704',b'Lauraj222',"b'""to visit Thecla\'s shrine in Asia Minor. Why? Thecla was a heroine, a model to early Christians, and to Christian women in particular. She taught, she baptized, and she witnessed to the Christian gospel in the public arena despite attempts to kill her for it. In Acts of Paul and'",b'',0
,,,,
b'4705',b'Lord08363184',"b""@pappydgivher @DrOlufunmilayo Drink hot water regularly?! These pastors are determined to kill members of their congregations. They've built neophyte Christians and can't afford to let them think or save their lives. It is well.""","b'Minnesota, United States'",0
,,,,
b'4706',b'LoluAkinteye',b'WHO is saying one is dead in Nigeria. @onyenokwevictor. Guess they are counting it as a covid death. https://t.co/9PIK6DRsHU',b'Everywhere! ',0
,,,,
b'4707',b'EricChukwudi5',b'@MaziEmmaOgbonna @MaziNnamdiKanu @realDonaldTrump @netanyahu @BorisJohnson @mefonna @OObienu @MarereJustice @ofoma3 @OkwukKanu @theresa_may @CFR_org @NigeriaGov @MBuhari @HQNigerianArmy @radiobiafralive @okafo_uche @cedoziemm @ChinasaNworu @AloyEjimakor @Uzu_Awka1 @Amaka_Ekwo @AnyaLne1 @7dressesuk @StateDept We must continue no more going back biafra is our destiny God bless ipob and biafra',b'',0
