b'id',b'handle',b'message',b'location',b'polarity'
,,,,
b'5820',b'sagagist',"b'COVID 19: Jigawa State government gives each Almajiri N10,000, pair of clothing\xe2\x80\xa6 https://t.co/CayzhViLRZ #sagagist'",b'Nigeria',0
,,,,
b'5821',b'SonOfOkike',b'@DailyPostNGR So you people agreed jubril and Osibanjo is no where to be found\nLas Las @MaziNnamdiKanu and #ipob has been vindicated. Where is jubril and his vice ?',b'Biafra',0
,,,,
b'5822',b'ajalatravel07',b'16 Almajiri Children Test Positive For COVID-19 In Jigawa https://t.co/6AVcj30Uqy',"b'here, there, everywhere'",0
,,,,
b'5823',b'HusseinChindo',b'@EmmanuelBrigg15 @Nasiruagahu @ShehuSani @NCDCgov You must be dead not to know that President Muhammadu Buhari is by the grace of the Almighty God the President of the Federal Republic of Nigeria till the year 2023.\xf0\x9f\x98\x9b',b'',0
,,,,
b'5824',b'Malcolm_Russell',b'A happy client who was kind enough to send this image of their 1950s Arne Hovmand Olsen for Mogens Kold dining table and chairs at their amazing apartment in Gasholders Kings Cross through @vinterioruk\xe2\x80\xa6 https://t.co/rgPGM4oc8W',b'Barbican',0
,,,,
b'5825',b'UcheRapha',b'@dino_melaye The zoo (Nigeria) according to UN are scared of NNamdi Kanu.',"b'Enugu, Nigeria'",0
,,,,
b'5826',b'okeysco',"b""@HillSeer @001Aboki @KemiOlunloyo That's what they don't know,IPOB is fighting for d Igbo race and has no business with d YORUBA nation.Stop wasting your time Kemi you're too small to divert @MaziNnamdiKanu attention.Igbos are marginalized in Nigeria &amp;KANU is fighting for them &amp; they followhm""",b'',0
,,,,
b'5827',b'TRUTHISLIFEONLY',"b""@MaziNnamdiKanu @AFP @SkyNews @StateDept @EUinNigeria @USEmbassyAbuja @UKinNigeria @10DowningStreet @daily_trust @DailyPostNGR @IDF Jubril al Sudani you  Can Hide Forever where you are Hiding in 4 Corners of the world The NAZI'S Hide from 1945 till today But MOSAD had Killed 99.9% of Them So your Hiding will soon come to End and you must Face Justice For Genocide Against IPOB/BIAFRANS Christians sooner/LATER""",b'',0
,,,,
b'5828',b'BekeeOly',"b'@SaharaReporters @Fmohnigeria Gombe State should discharge this stubborn patients and recruit another batch, you can also replace them with innocent travellers or Almajiri.'",b'',0
,,,,
b'5829',b'adocmartin',"b'@krittabug The group is \xe2\x80\x9cChristians Against Google\xe2\x80\x9d. Umm...first of all, murder isn\xe2\x80\x99t Christlike and \xe2\x80\x9cthou shall not kill\xe2\x80\x9d was kind of in the Ten Commandments. \xf0\x9f\xa4\xb7\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f'","b'Tulsa, OK'",0
,,,,
b'5830',b'OgongoE',"b""Aso Rock clinic is there:\nThey took Stella Obasanjo out of Nigeria brought her dead. \nThey took Ya'adua out and brought her dead. \nThey took Abba Kyari come to Lagos return him dead. \nAbacha loot since 1998,they have not stop bringing it back in dollar. \nNigeria is really sick.""",b'Ogun Nigeria ',0
,,,,
b'5831',b'IhionuUdoka',b'@ElvisChinedu12 @MaziNnamdiKanu God is good I worship you Lord. May you be blessed Amen. Bless Mazi Nnamdi Kanu and IPOB ISE ise',b'',0
,,,,
b'5832',b'_Brot_Eroberer',"b'@skeletonpup @nause0us It happens easily and fast. Without certain education, but with aggression and a supremacy mentality, and stupid prejudices, people can get easily manipulated, and could fall even worse in the end.Ironically some of them become Christians again, only that they now are even worse.'",b'Absolute zero',0
,,,,
b'5833',b'LegitBoss44',b'@OgbonnayaChina5 @GovWike Foolish fellows. You sit at ur comfort zone in east n think ikwerre man sees u as a brother. This is major reason Anambra pple up till today never believed in ur so called biafraud. U keep involving pple outside ur region... God will save fools who believe in BIAFRA',b'MOON',0
,,,,
b'5834',b'ade_olu_2',b'@retewc @IeezyB IPOB what? \xf0\x9f\x98\x82',b'Nigeria',0
,,,,
b'5835',b'JamesTWKirkGod',"b'I will kill, Christians...  At the end of time...\n\nAll Christians...  I am concerned, I may have missed a few...\n\nAlmost time, to correct that...\n\nChristians learned to lie, after that...'","b'Calgary, Alberta'",0
,,,,
b'5836',b'DailyPostNGR',"b'COVID 19: Jigawa State government gives each Almajiri N10,000, pair of clothing https://t.co/xbCpQk4EU0 https://t.co/ZGiuoBSkwh'",b'Nigeria',0
,,,,
b'5837',b'Spyloaded_com',b'Nnamdi Kanu Is Dead And Buried; IPOB Knows His Grave - Coalition Makes Stunning https://t.co/uyKDylgXxj https://t.co/EZCzi5klgH',b'',0
,,,,
b'5838',b'EgbonBigbros',b'@henryshield Almajiri that are always moving about.',b'on my way back.',0
,,,,
b'5839',b'yunusxonline',b'@GoziconC If IPOB catch you baa..\xf0\x9f\x98\xb3\xf0\x9f\x98\x83\xf0\x9f\x98\x83',b'Abuja',0
,,,,
b'5840',b'PapiBurna',b'We are #Biafrans and #ThisMeansMore #IPOB #BiafraReferendum #Biafra #BiafraLand https://t.co/DHgrBIEbIW',b'',0
,,,,
b'5841',b'dilyfrank1',"b'Nigeria with, many problems  Buhari an  impostor,  Fulani herdsmen/ ISWAP/Boko halam problem,  Economic crisis/Rapes/killings problem,now Google change their name Nigeria as a Zoo,  finally they have BIAFRA problem, @un @UKParliament @realDonaldTrump @EUParliament1 parliament'",b'',1
,,,,
b'5842',b'kingsleybiafran',"b""Bcos Orji Uzor Kalu is an Igbo man IPOB wil help him, even after betrayed us, he is our own bt dat doesn't mean we hv forgiven him""","b'Los Angeles, CA'",0
,,,,
b'5843',b'Idigwu1',"b'@GovWike The strong man of Biafra Land! If not that the Fulani Islamic Govt. enshrined corruption in the country, you would have been able to doing more in Igweocha. You must work with IPOB to ensure we regain our freedom from islamic fundamentalists and restore Biafra.'",b'',1
,,,,
b'5844',b'DonObi16',"b""@MrSomtoOkonkwo @MaziNnamdiKanu I know that MNK. meant well for that fulani stooge, but he don't deserve it in any ramification, he's evil and demonic to the call. #AllHailBiafra #BiafraHasCome #BiafraHopeOfBlackAfrican""",b'',0
,,,,
b'5845',b'olamide45',b'@SaharaReporters I swear these people are cow..... They are not suppose to be part of this country at all... Almajiri descendant......',b'Lagos',0
,,,,
b'5846',b'HillSeer',b'IPOB talk they listen!!! https://t.co/VYJCxCSI2c',b'',0
,,,,
b'5847',b'Salysu',"b'BREAKING: My Tears Cannot Bring You Back - President Muhammadu Buhari Weeps, Mourns The Sudden Death Of His Nephew, Alhaji Mutari Dauda - Page 36 - Reducing fake news in Nigeria https://t.co/TXIQaJIt6c'","b'Abuja, Nigeria'",0
,,,,
b'5848',b'page36news',"b'BREAKING: My Tears Cannot Bring You Back - President Muhammadu Buhari Weeps, Mourns The Sudden Death Of His Nephew, Alhaji Mutari Dauda - Page 36 - Reducing fake news in Nigeria https://t.co/7OZr20swTV'",b'Nigeria',0
,,,,
b'5849',b'evanselvis4',b'The might and the fear of @MaziNnamdiKanu when he speaks everything in the zoo comes to standstill and obey. @OrjiUzor should be thankful to @MaziNnamdiKanu  and @IPOB. https://t.co/oeOuDZqBpD',b'',0
,,,,
b'5850',b'kidyjudge',"b'@MaziNnamdiKanu @AFP @SkyNews @StateDept @EUinNigeria @USEmbassyAbuja @UKinNigeria @10DowningStreet @daily_trust @DailyPostNGR @IDF This is End of their Load,,,,Woe to Zoo Nigeria'",b'',1
,,,,
b'5851',b'whales1212',"b""@elrufai @OBOHLAW You mean you don't discuss almajiri with other governors? It's only how to share from the pot. Kindly start discussing separation so we can enjoy the rich cultural differences.""",b'',0
,,,,
b'5852',b'olamide45',"b""@ekok_kenneth @SaharaReporters Tell them ooo.... They've been refusing to have just common sense.... Almajiri descendants....""",b'Lagos',0
,,,,
b'5853',b'EmptyBeatz',b'@babybabypluto Them hard Christians real life stupid tbh \xf0\x9f\xa4\xa3',b'',0
,,,,
b'5854',b'TRUTHISLIFEONLY',b'@MaziNnamdiKanu @AFP @SkyNews @StateDept @EUinNigeria @USEmbassyAbuja @UKinNigeria @10DowningStreet @daily_trust @DailyPostNGR @IDF THE SO INGUIENUITY ASERTED BY UK GOVERNMENT SINCE  LAWRENCE ARABIA TO JANJA WEEDS FULANIS AGAINST IPOB/BIAFRANS AND OUR COUSINS ISREAL SINCE 402 AS FOOT SOLDIERS OF EU AGAINST THE PEOPLE OF CHUKWU OKIKE ABIAMA/ELOHIM/GOD WILL CHASE THEIR LIVINGS AND DEADS IN GRAVE TO GATE OF HAIL',b'',0
,,,,
b'5855',b'firtsman4you',b'@henryshield .....and almajiri',b'Everywhere ',0
,,,,
b'5856',b'HillSeer',b'@Infinite_1404 @MrSomtoOkonkwo @MaziNnamdiKanu https://t.co/pJxCS2AvQL\n\nToday orji was released who is the fool now.. how is the none entity now. when IPOB talk things happen. Animals like you are the problem of your so called nigeria..',b'',0
,,,,
b'5857',b'EmekaNw71110140',"b'Orji uzor kalu is a traitor but now is oppurtunity for him to mend his ways by joining the nearest IPOB family unit closest to him and stop the treachery, servitude of serving the feudal northern nigeria sokoto caliphate oligarchy https://t.co/LzSls8j2cK'",b'',0
,,,,
b'5858',b'zibaintl',"b'@arinzeesq @henryshield Y compare almajiri to igbos in Lagos and Kano?are they beggers there roaming the streets?How many of their kids are on the streets with plates begging. Almajiris are kids, people children so let them live with mum and dad. Their state govts can also adopt and train dem in skills'",b'',0
,,,,
b'5859',b'mazi_ogechi',b'Igbos see o .....we have to prepare first before we jump or else hunger go kill people o. https://t.co/zL70zZ1OJr',b'Nigeria. ',0
,,,,
b'5860',b'UwahSolomon1',b'one nigeria people have you ever sat down and think why history was removed from zoo school...always bring your pen and paper anytime #mnk...is lecturing his people.',b'',0
,,,,
b'5861',b'Alexis04659711',"b'@arinzeesq @henryshield Are you just making all these comments simply for the fun of writing or what? Can\xe2\x80\x99t you just pour sand in your eyes and go washing it than making fool of yourself on social media. Even if you are a graduated almajiri, is it not better to blame parents for giving to you.'",b'',0
,,,,
b'5862',b'TRUTHISLIFEONLY',"b'@MaziNnamdiKanu @AFP @SkyNews @StateDept @EUinNigeria @USEmbassyAbuja @UKinNigeria @10DowningStreet @daily_trust @DailyPostNGR @IDF The Janja weeds Fulanis Government   TRAINED  By British government  Since 1914 Till today 2020 are Using  The  Template of UK government Against Biafrans Had HIT BRICK WALLS, UK Will always Be ASHAMED of Their POLICIES Forever Against IPOB/BIAFRANS/ PEOPLE OF Chukwu Okike/ God'",b'',0
,,,,
b'5863',b'JTM06841',b'@Prof_RBW While I got you blessed ear for a sec...\n\nEco feminism? Ever research deep ecology and Arne Naess? I was very influenced growing up reading his work.',b'United States',0
,,,,
b'5864',b'Axperowilliams',"b""@YulEdochie Nigeria is a zoo and it's citizens are animals so what do you expect? this country will still remain like this till the second coming christ""",b'African',1
,,,,
b'5865',b'AWiseLatina',"b'All those right-wing Christians and the new what they call Vine Christians talk that\'s stupid self-righteous demand ""I declare"" which goes against the omnipotence of a God that they claim exists. https://t.co/9DwsGMusxG'",b'Where tranquility abounds.',0
,,,,
b'5866',b'HillSeer',"b""@001Aboki @KemiOlunloyo IPOB is everything.. they hve United the igbos if u don't know. Every igbo listens to Kanu. 30th may sit at home watch and see what will happen.""",b'',0
,,,,
b'5867',b'DejavuMgmt',b'@walegates Nobody is an enemy of jesus christ than Christian themselves.... Not Islam or any other thing.... Christians are going to kill off that religion.',b'Saki Oyo state Nigeria',0
,,,,
b'5868',b'Stanleyfreeman7',b'@ElvisChinedu12 @MaziNnamdiKanu Indeed #IPOB is a divine movement',"b'Onitsha, Nigeria'",0
,,,,
b'5869',b'okeysco',"b""@KemiOlunloyo Your Zoological Diversionary Tactics won't cause us to be distracted in the pursuit for the restoration of Biafra.Your idiocy &amp; hypocrisy is second to none. Any time you want to trend just tweet about @MaziNnamdiKanu &amp;IPOB.""",b'',0
,,,,
b'5870',b'ChatoEmma',"b""@snnbiafra @JoyOnyejekwe4 These men in the photos aren't Almajiris.These are grown up Boko haram fighters in the guise of Almajiri moving down south enmass in preparation for Islamisation of the whole of south.The Fulani must have their RUGA come what may in as much as Nig remain one.""",b'',1
,,,,
b'5871',b'Nyajap3',"b""@kanomonty @EmillySwaven Just saying not all Christians do that cause that's just horrific and stupid in my opinion but I guess maybe some Christians do that""",b'',0
,,,,
b'5872',b'G_sentinelNg',"b'Any place for the almajiri? Rejected by parents, scorned by society and abused by politicians https://t.co/LICeR8jX9B'","b'Abuja, Nigeria'",0
,,,,
b'5873',b'Biyabra',b'@abdul4saeed @elrufai Where is Sangaya/ almajiri school by the previous government',b'Maiduguri',0
,,,,
b'5874',b'William79500267',"b'#Expose Nigeria/zoo government.  Putin (Russia): Lawyer\nTrump (America): Economics degree\nMerkel (Germany): PhD physical chemistry\nXi Jinping (China): Chemical engineering and Doctor of Law\nBuhari (Nigeria): WAEC not found\nYet, somebody wants a growing economy in Nigeria'",b'Vietnam',0
,,,,
b'5875',b'HillSeer',"b""@KemiOlunloyo Calling Nigeria a zoo is the only decent thing u hve said since I started following you.. \nThey hve been forced to spend naira.. why can't Nigeria let them go not like u lot like them. I find that disturbing that u hate someone and u still don't want that person gone...""",b'',0
,,,,
b'5876',b'Chidondochidie1',b'@tochiforlife @EmekaGift Wonders shall never end in Nigeria called zoo country',b'',1
,,,,
b'5877',b'izujoe',"b'@constant_STAR75 @samsonetengine1 @DailyPostNGR If IPOB are terrorists, why should a state government write this. I regard this letter as fake news.'",b'Abuja Nigeria',0
,,,,
b'5878',b'olaleyeolatunj1',b'@TheNationNews But you cannot take away the fact that most of the death are COVID-19 related. The number of kano almajiri deportees that are positive further buttressed this fact.',"b'Abuleegba, Lagos'",0
,,,,
b'5879',b'NwaExit',b'@abikedabiri Fake politicians always doing fake things like you shameless yahoo yahoo scammers in the zoo Nigeria zoo \xf0\x9f\x87\xb3\xf0\x9f\x87\xac \xf0\x9f\x90\x84\xf0\x9f\xa6\x8d',b'',0
,,,,
b'5880',b'okeysco',"b""@KemiOlunloyo U can hug transformer, U're too small to divert IPOB's attention in their quest for d restoration of Biafra.Have u condemned d Killings by herdsmen &amp;Buhari's nepotism in this evil forest called Nigeria?Ur jealousy &amp;idiocy towards IPOB won't change anything.""",b'',0
,,,,
b'5881',b'AnambraT',"b'@KemiOlunloyo What a woman!\n\nYou really think you could an Appointment in this government using Biafra and IPOB?\n\n By the way, Did you hear that Nnamdi Kanu has resurrected?'","b'Lagos, Nigeria.'",0
,,,,
b'5882',b'don_ibro',"b'@Stkeypoint Ameen.\n\nBut for those against, may their lives n progress be like U support PDP scammers \n\nDisco deal (Scam)\nMallabu oil (Scam)\nP&amp;ID (Scam) \n2ND Niger Bridge (Scam)\nPower deal (Scam)\nArms deal (Scam)\nSure-p (Scam)\nCassava bread (Scam)\nStoves 4 rural women (Scam)\nAlmajiri school https://t.co/DdRExPFOjR'","b'Kaduna, Nigeria'",0
,,,,
b'5883',b'prnigeria',"b'South East, South South clamp down on almajiri relocating from North\nRead: https://t.co/43R5p8bQeH'",b'Abuja',0
,,,,
b'5884',b'KingKloppite',"b""@TheKop_com I'm ginger so got to stuck with me own - John Arne!! @JARiiseOfficial what a beast!!""","b'England, United Kingdom'",0
,,,,
b'5885',b'Spyloaded_com',b'Nnamdi Kanu Is Dead And Buried; IPOB Knows His Grave - Coalition Makes Stunning https://t.co/CSYO2SrORX',b'',0
,,,,
b'5886',b'dwiramdhanifa',b'@zarryhendrik arne lawak banget astaga\xf0\x9f\x98\xad',b'',0
,,,,
b'5887',b'theseraphstanda',b'@YulEdochie The problem is that there should not have been anything called Nigeria in the first place. So no one is interested in developing Nigeria . They  all travel out and see what is obtained in other climes  but come back to bequate us with this jungle and zoo',b'everywhere',0
,,,,
b'5888',b'atndaily',"b'The Indigenous People of Biafra, IPOB, on Thursday, insisted that the presidency succumbed to pressure by its leader, Mazi Nnamdi Kanu by admitting that President Muhammadu Buhari\xe2\x80\x99s recent nationwide addresses were recorded.\nRead More: https://t.co/mjLvR8mj2D'","b'New York, USA'",0
,,,,
b'5889',b'shimmarh_',b'My Life as an Almajiri -Hadiza Mohammed very interesting book',b'',0
,,,,
b'5890',b'mafe_sunday',b'@GovWike Almajiri is a pride to d north so let dm enjoy it nd not turn it to allocation to b shared to all d states.God bless sir leadership by example',b'',0
,,,,
b'5891',b'ChigozieKenndy2',b'#IPOB/ @MaziNnamdiKanu fear is too much for #TheZooCalledNigeria . \nNigeria #Court released Orji \xe1\xbb\xa4z\xe1\xbb\x8d Kalu after they heard #earthquake voice from #KingMaziNnamdiKanu https://t.co/bzfZiBblnU',b'Biafra ',0
,,,,
b'5892',b'EkeMaxwell3',"b'@KemiOlunloyo @MaziNnamdiKanu @IPOB_LONDON @radiobiafralive \nThis lady is seriously seeking for cheap popularity, please kindly ignore her, she is a voracious talkative https://t.co/KYW1s88BDJ'",b'',0
,,,,
b'5893',b'Onyemafreedom1',"b'I\'m not quite sure if Orji Uzor Kalu learnt anything in jail. He is still referring to Nigeria as ""my dear country"", and he doesn\'t seem to appreciate IPOB\'s efforts to free him.'",b'',0
,,,,
b'5894',b'YCosex',"b""Clone wars IV: this buhari times is the best SDC project I've listened to, my favorite tracks in no order\n-Savage\n-Respect, loyalty and honour\n-4th republic\n-Epigenetics""",b'',0
,,,,
b'5895',b'nd_reporters',b'Almajiri: Gov. #Wike accuses #Buhari govt of double standard https://t.co/Nvv6Nae3UL #almajiri',b'Nigeria',0
,,,,
b'5896',b'Newzandar',"b'COVID 19: Jigawa State government gives each Almajiri N10,000, pair of\xc2\xa0clothing https://t.co/SYQe9dutI7'","b'Abia, Nigeria'",0
,,,,
b'5897',b'yeriboy2000',"b""@KemiOlunloyo Don't mind d idiot's dey call Nigeria a  zoo but still used their currency,enjoy their lights so dey r also chimpanzees living in the zoo""",b'Abuja Nigeria ',0
,,,,
b'5898',b'Boiadams1',"b'@renoomokri @elrufai @GEJonathan If not for the spreading of #Covid_19 ,  atypical northerner sees nothing wring with the present almajiri system, cos they are tools in the hands of the northern elites.'","b'Kaduna, Nigeria'",0
,,,,
b'5899',b'Pink_Chinasa',"b'Taraba State Commissioner for Poverty Alleviation, Naptali Kefas is dead.\n\nPOLITICS NIGERIA reports that his death is coming barely a month after the Commissioner for Rural Development, Makus Senlo, died in a Yola hospital.'",b'',0
,,,,
b'5900',b'ManofTruth12',"b'@amnestyusa Talking about marginalized people.\nCheck out #Biafrans in #Nigeria.\n\nThey are peaceful protesters, unarmed citizens of the #IPOB led by @MaziNnamdiKanu , all we want is a better nation where human lives will be valued.'",b'',0
,,,,
b'5901',b'Akinwumi56',b'@KemiOlunloyo No single sense now....sebi they are spending Nigeria zoo money currency. No sense',"b'Lagos, Nigeria'",0
,,,,
b'5902',b'Maduagwuchieke1',b'@KemiOlunloyo Are you  now after IPOB?',b'Nigeria',0
,,,,
b'5903',b'Jwilhelms3',"b'@CriticalRole I pray for all at this time, and know this - as Christians we become the new Israel - all scripture must be tested to the Old Testament, if it is not found in the Old Testament it is false teaching.  Do not allow hypocrisy to kill you, seek truth, seek God through Christ. Shalom'",b'',0
,,,,
b'5904',b'SaturdayOmueti',"b'@ElochukwuOhagi They may also b preparing for war, because the rate at which they are sending this people down south is alarming &amp; this are not the normal Almajiri kids we know, they could just be sending their fighters down south in preparation for imminent attack the south should pls watch out'",b'',0
,,,,
b'5905',b'Greater28501166',b'@KemiOlunloyo Thank you for calling Nigeria a zoo not Nigerians...',b'',0
,,,,
b'5906',b'flamboyantflora',"b""@AloyEjimakor @MaziNnamdiKanu Let's hope he remembers and doesn't stab Ipob in the back.""","b'London, England'",0
,,,,
b'5907',b'WilsonEze03',b'@abikedabiri @NigeriaMFA @nemanigeria @GeoffreyOnyeama They are just going to the zoo called Nigeria to die and their blood shall be on their head for choosing to leave heaven and go to hell which is the zoological Republic of Nigeria.',b'Johannesburg ',0
,,,,
b'5908',b'emmanuellawal2',"b'@AriyoAristotle They almajiris they are sending to various states , i thought they all indigenes of those states . I Listened on channels when governor El Rufai said, it has been unanimously agreed at northern governors forum ,that every almajiri should be return to his or her state of origin.'",b'Abuja',0
,,,,
b'5909',b'duruken',b'@DokunOjomo @daily_trust What is the reason behind this nationwide distribution of Almajiri...\n\n...E get as e be',b'',0
,,,,
b'5910',b'UwahSolomon1',"b'Very soon he will start his evil agender towards IPOB.....but remember IPOB did it because of brotherly love, if you like appreciate it......but bear it in mind, serve zoo and come back with shame....says #MNK ...... https://t.co/IFcT3Icijz'",b'',0
,,,,
b'5911',b'SahelStandard',"b'#Zulum Innovates on #Almajiri Crisis,Opts for Rehabilitation instead of\xc2\xa0Repatriation https://t.co/0mM1u25e5k'",b'Nigeria',0
,,,,
b'5912',b'001Aboki',"b'@KemiOlunloyo Naira of course, they can never have their Currency becos their IPOB is nothing to write home about....'","b'Lagos, Nigeria'",0
,,,,
b'5913',b'Komrade_Konrade',"b'@comedian_tunjii Animals in the zoo have some level of coordination.\nI think Nigeria is a cursed jungle, anything goes'","b'\xf0\x9d\x95\xb0\xf0\x9d\x96\x93\xf0\x9d\x96\x9a\xf0\x9d\x96\x8c\xf0\x9d\x96\x9a, \xf0\x9d\x95\xb9\xf0\x9d\x96\x8e\xf0\x9d\x96\x8c\xf0\x9d\x96\x8a\xf0\x9d\x96\x97\xf0\x9d\x96\x8e\xf0\x9d\x96\x86'",1
,,,,
b'5914',b'garyscott',b'@ronin82430895 @realDonaldTrump God may be all knowing but Trump is all stupid. That\xe2\x80\x99s why so many idiot Christians kids his ass.',"b'Portland, OR - USA'",0
,,,,
b'5915',b'lauracrufft',b'@FAsibong @TVCconnect @moakabash @BeeceeUgboh @YeniAKuti 6. The whites that brought Christianity to Africa are obeying lockdown rules buh African like yourself get coconut head\n7. It is u and your household that money will run away from forever\n8. It is u and your household that will beg (almajiri go dey learn wia u dey)',"b'Lagos, Nigeria'",0
,,,,
b'5916',b'PrinceJeffrey16',b'@KemiOlunloyo Mama please take it easy on them (IPOB)',"b'Abuja, Nigeria'",0
,,,,
b'5917',b'goyenmartins',b'@EmekaGift @Philazns We Biafrans don\xe2\x80\x99t want diseased Almajiri in our God given Nation.',b'',0
,,,,
b'5918',b'Canicols',"b""What's the explanation on exportation of almajiri from the North to the south?\n\nWhy the constant movement of humans in lorry trucks under this chronic pandemic of COVID-19.\n\nWhat is the Agenda of the Nigerian government on the movement of these Almajiri down South\n@AmnestyNigeria""",b'Republic of Biafra',0
,,,,
b'5919',b'rusteddusted',b'@Sleazebuster It\xe2\x80\x99s just stupid 18 year old Christians trying to convert Muslims ...the blind leading the blind.#Turkey #vacation #turkishairlines',"b'West Palm Beach, FL'",0
,,,,
b'5920',b'KemiOlunloyo',b'Nigeria is a zoo. Please what currency does IPOB spend? Can anyone tell me?\n#Kemitalks',b'Instagram @KemiOlunloyo',0
,,,,
b'5921',b'19teen_',"b'if them like send 100 almajiri go kogi state, they would still not have covid-19 case. Their app na Anti-covid'",b'Wherever the money is. ',0
,,,,
b'5922',b'chris_enerho',b'Let the so-called Almajiri bear the rot of their actions.\n\nYou can not sow cassava to reap yam\xf0\x9f\x99\x8f https://t.co/k6LaKVXMrx',b'',0
,,,,
b'5923',b'ADawobe',"b""@elrufai Good work on Almajiri, but remember there're 100s Almajiris in remote towns (Shika, Makarfi, Ikara, Lere...) that we've to deal with too. I can see how challenging this is, fighting COVID19 &amp; Almajiri concurrently. The time, the resources, yet, we've to try. Allah wallu, ameen""","b'Wuro Dalle, Ladduga-Kachia, LG'",0
,,,,
b'5924',b'WisePat1',"b""Finally,The indomitable IPOB led by the Lion himself,Onyendu @MaziNnamdiKanu the talking and do,has finally set Orji Uzor Kalu free from prison.He said in one of his broadcast,if you don't release Orji Uzor Kalu I will expose your loots to UN.Then BOOM! They quickly freed him.\xf0\x9f\x98\x82 https://t.co/qfVyShWi2Q""",b'',0
,,,,
b'5925',b'onlyhumannature',b'@Lexialex god fearing christians? thou shall not kill.',"b'Western Mass, MA'",0
,,,,
b'5926',b'WilsonEze03',b'@MrSomtoOkonkwo @MaziNnamdiKanu He should as matter of urgency Thank Mazi NNAMDI KANU and apologize to IPOB',b'Johannesburg ',0
,,,,
b'5927',b'MaziOminyi',"b""Freedom freedom freedom for all ipob in chukwu okike abiama name's iseee https://t.co/Zt2uJ68KLJ""",b'Israel',0
,,,,
b'5928',b'realomonaija',b'@renoomokri @elrufai @GEJonathan I will say almajiri is a hidden plan by the northerners',b'Oyo-State',0
,,,,
b'5929',b'hartarmah1',"b'@MobilePunch What do we call this from Abacha, a favour or a disfavour?\n\nThis man is not the only one. There are others who milked Nigeria both dead &amp; alive that needs to be recovered.\nThe money should be kept with CBN to be given out as farming loans to us so there can be food'",b'Nigeria',0
,,,,
b'5930',b'RaniofJustice',"b'A Social Media Group called ""Christians Against Google"" are supporting the two men who shot and killed Ahmaud Arbery. It appears this Christian group is turning a blind eye to the  Commandment, ""Thou shalt not kill"". #JusticeForAhmaudArbery \nhttps://t.co/OFWTXqJnd9'","b'England, United Kingdom'",0
,,,,
b'5931',b'marxymarx2',"b'@saintknives They almost always use that shit to label Christians as ""stupid and misguided"" while throwing Jews and Muslims into the camp of ""ridiculous ancient traditions that mandate life."" you can almost feel the anti semitism and Islamophobia ooze out when these losers start talking'",b'',0
,,,,
b'5932',b'Canicols',b'IPOB AND WHY WE CELEBRATE MAY 30TH BY ALL BIAFRANS HOME &amp; ABROAD https://t.co/aNWDugZxav https://t.co/a4CTKjiYM7',b'Republic of Biafra',0
,,,,
b'5933',b'Okpore101',b'@Aiesmerh @SaviourChika @arinzeesq @henryshield These people are not Igbos na... Almajiri',"b'Delhi, India'",0
,,,,
b'5934',b'YashTiano',"b'""The pass master. Nobody can pass the ball like him. I remember on his debut at Anfield, it probably took him about 39 minutes before he misplaced a pass. Unbelievable player.""\nJohn Arne Riise, Liverpool left-back\xc2\xa0from 2001\xe2\x80\x9308 https://t.co/cYGbb0as8A'","b'Maharashtra, India'",0
,,,,
b'5935',b'David_jodeci',b'It is however rather interesting that majority of twitter see Christianity as mental enslavement in thier opinion.\n\nWhy?\nNot because we\xe2\x80\x99re extremists or we kill people but because we choose to pay tithe and offerings.\n\nWorse off is that these comments come from \xe2\x80\x9cChristians\xe2\x80\x9d https://t.co/YuRH1vmbFH',b'Serenity',0
,,,,
b'5936',b'RodeskyJ',"b'@MaziNnamdiKanu @AFP @SkyNews @StateDept @EUinNigeria @USEmbassyAbuja @UKinNigeria @10DowningStreet @daily_trust @DailyPostNGR @IDF I trust #IPOB on what they will do to him, let covid19 go, the world will know how powerful we are. We must continue!'",b'City',0
,,,,
b'5937',b'Oscardo26098051',b'Somebody should tell us what almajiri is coming to Biafran land to come and do infected coronvirus almajiri from northern Nigeria almajiri stop hiding in containers trucks we all no that dangote smuggle you people to Biafran land all Biafra should wake up now',b'Sky',1
,,,,
b'5938',b'WilsonEze03',b'@IgberetvIGTV May their souls rest in peace because they will all die in that zoo called Nigeria',b'Johannesburg ',0
,,,,
b'5939',b'PulseNigeria247',b'Postpone deportation of \xe2\x80\x9dAlmajiri\xe2\x80\x9d pupils amid Coronavirus \xe2\x80\x93 MURIC tells Northern governors https://t.co/6sbA4t8NwK https://t.co/2BLhHaL5OR',b'',0
,,,,
b'5940',b'StatmanScouts',"b'We looked at a huge number of players but wanted to put forward 3 picks with varied experience, career situations &amp; price tags. Some of the players on the list that we decided not to put forward for various reasons are: Wilfred Ndidi, Arne Maier, Sasa Lukic &amp; Edouardo Camavinga.'",b'',0
,,,,
b'5941',b'WilsonEze03',b'@IgberetvIGTV He should Thank Mazi NNAMDI KANU and apologize to IPOB',b'Johannesburg ',0
,,,,
b'5942',b'obiiiwill',"b""@arinzeesq @henryshield You're bastard. You son of a bitch. You think this is a joke?. What is Almajiri coming to the south to do? What job are they coming to do? Why now during this Covid 19 pandemic.? You're just been mischievous and plain Stupid.\n\nYou deserve everything Bad and Evil for this. Idiot! https://t.co/HAKeqNOCVO""",b'Nigeria',0
,,,,
